"tree.id","voronoi.area"
"1397",66.4901360398863
"1486",44.8627481774758
"1487",97.6913727878582
"1488",29.2504702746105
"1489",57.7936370882656
"1490",137.188086891066
"1102",130.336033657374
"1491",99.4878164271503
"1101",13.3576530537946
"1056",26.0455725414325
"1057",14.7597548229868
"1295",9.63674035827984
"1001",33.8549807521145
"1201",76.4763922524521
"1202",28.3365126018493
"1002",31.1895114649905
"1003",28.2800442055583
"1100",75.5335353098883
"1004",69.2478418477001
"1205",26.3186151767539
"1206",44.0776458575513
"1287",132.838211948894
"1215",83.5402059525519
"1204",99.2621614019377
"1283",197.10993629136
"1218",50.7885549160254
"1284",14.7216879732006
"1285",20.7043787884098
"1219",33.4132546583369
"1286",30.4147933858137
"1210",118.081527696967
"1212",121.927887583568
"1294",51.2991640464307
"1292",17.5554255015607
"1291",29.7053098920169
"1290",16.0809943238309
"1203",42.1000073780699
"1289",95.2587143485632
"1288",41.3952454194046
"1022",28.2365590730771
"1023",105.529352097236
"1024",123.029485014718
"1025",74.8638996029922
"1026",131.204771049274
"1027",94.5780212144885
"1030",29.5335514806906
"1031",115.796899824864
"1005",67.1196388716374
"1006",84.4079127560371
"1007",29.007983628995
"1008",54.5830777288215
"1009",9.59798563335088
"1010",59.2766274993841
"1011",17.4275592454101
"1012",33.8153289653535
"1013",39.2375782716742
"1014",20.9961503143093
"1099",15.8790906308177
"1018",7.61731361924064
"1019",6.6440942053856
"1020",13.7786242544874
"1021",21.9421138956483
"1032",59.633760071366
"1095",33.3326283492926
"1094",42.1920704460887
"1034",34.0479245907932
"1033",6.71737489917983
"1035",22.3131067070859
"1036",84.3197912614477
"1039",35.720083995774
"1092",30.961564267728
"1093",11.7192591853626
"1091",79.0324554721805
"1090",24.6260602208219
"1089",28.1829720517442
"1042",53.7265885174826
"1088",24.8248737799707
"1044",24.050696235781
"1087",53.6157414360754
"1046",45.1703891315759
"1085",24.8871191243828
"1084",102.310435404041
"1047",19.2718248363585
"1081",22.0125049948362
"1082",32.5230017426588
"1049",64.6900800719111
"1051",16.5163585263865
"1050",29.2906145857449
"1054",63.9430610860377
"1053",45.0800075266266
"1052",51.1756149981172
"2100",96.6565172591341
"2101",96.9598067192561
"2102",149.812624247806
"2103",28.3544530302969
"2105",183.306087915357
"2104",79.5564010720233
"2106",144.623060312977
"2107",68.9704771630525
"2109",53.9769789349693
"2110",116.115445685293
"2111",10.992174478747
"2112",40.3440136755278
"2113",20.7761674098715
"2114",40.347845056494
"2115",32.4519803402098
"2160",31.7928903632329
"2161",217.282642043475
"2162",22.7123304607608
"2163",10.1656786637886
"2164",40.1823966063738
"2150",17.6646644430098
"2152",52.1583380550271
"2151",37.4339378479186
"2153",141.910540918378
"2154",53.3198933304691
"2155",25.4559836024964
"2156",17.873458990684
"2157",49.0416192841108
"2158",15.4831998928696
"2159",72.4026939234828
"2080",16.9201110801572
"PM8",8.55040112451268
"PM10",71.4610336013844
"PM11",11.7284139379217
"2081",14.6017418863497
"2083",31.6550262110984
"2084",25.981156910969
"2085",41.3169089026102
"2086",33.7330300612359
"2087",9.02272868939819
"PM4",39.8793515730634
"PM5",31.136751113636
"PM2",40.6189598254746
"PM1",30.7232204565392
"2088",43.7687467443019
"2089",32.2189886663405
"2090",28.8520852141919
"2091",35.9581562299379
"2092",18.0346261103164
"2048",10.0093329801987
"2049",116.998007671897
"2050",35.3226815459156
"2051",64.5988031012341
"2052",63.4732281984366
"2053",34.1700721238567
"2054",47.0937556916073
"2056",112.322974942305
"2057",16.7679361186156
"2058",38.6623383573419
"2059",16.9373489213952
"2060",63.8283761313976
"2032",27.0057088227217
"2033",32.4457803326229
"2034",13.121771086657
"2036",73.96325209759
"2037",50.438290477712
"2038",39.7670577890638
"2039",90.2197422275203
"2040",19.2270587167031
"2041",26.2233741149059
"2042",18.0053693446087
"2043",44.1289121189859
"2045",34.9583679700055
"2046",39.0498348695265
"2047",25.1085554452587
"1401",2.28384936330122
"1402",79.7832009588278
"1403",32.402646115582
"1404",38.8116530161795
"1405",56.1780060940254
"1406",43.2881925852533
"1407",29.721195220576
"1408",48.3310555372236
"1410",64.2538105926321
"1409",57.9090798291897
"1411",104.436718911249
"1412",136.231597088329
"1414",86.6561153097167
"1415",47.3868428039729
"2000",32.0039171257939
"2001",149.786676336594
"2002",216.296669247594
"2003",68.3282788571307
"2004",76.8660944795905
"2005",86.6995539255532
"2006",133.763561206658
"2007",49.8698254291689
"2008",37.2409676869822
"2009",8.36012931193693
"2010",16.9780202854605
"2011",37.9288359575479
"2012",27.9796259127941
"2013",45.8213504427354
"2014",9.76260802429692
"2015",64.4612794067505
"2016",79.6586108389759
"2017",16.584387435936
"2018",75.048708414957
"2019",30.1005618983056
"2020",39.92775156268
"2021",32.996201565575
"2022",60.6095807594785
"2023",20.466868247955
"2024",58.7158957503374
"2025",219.474213791818
"2026",23.0762175996848
"2027",61.928692875658
"2028",77.0699245911674
"2029",61.6025999224704
"2030",116.113283790213
"2031",66.3831406348823
"2500",31.1166135766512
"2501",35.6093588988709
"2502",25.7114476361464
"2503",8.46206341304213
"2504",56.7942338984868
"2505",53.6805244680547
"2506",37.380890806003
"2507",25.3936225419967
"2509",65.2874098356263
"2510",17.7744857954309
"2511",56.9058176171966
"2512",13.9215947455255
"2513",21.401559748515
"2515",24.2516482422647
"2516",23.1526685360727
"2517",62.4733874085263
"2518",12.0398040786028
"2519",42.0250048956279
"2521",24.7013777867019
"2522",36.3949205635701
"2523",19.4617248750051
"PM293",19.1736679479903
"2583",13.432877890825
"2584",38.2395977520405
"PM294",59.2595711613883
"PM292",60.7534863874617
"PM290",6.52501078787373
"2587",3.27740277844786
"PM285",37.6205526700701
"2588",11.2185042542454
"2590",11.8281055601892
"2524",11.3305717268144
"2525",21.9853568034111
"2526",7.33014851824256
"2527",76.9178701176405
"2528",92.7763948086569
"2529",122.043622136285
"2530",16.5195409276715
"2531",33.765498874959
"2532",29.3935561931689
"2533",53.0185098301498
"2534",43.7440534300483
"2536",60.2936590190155
"2537",53.3377817300687
"2539",5.49306900090657
"2541",55.463259885806
"2561",16.2673790812918
"2562",30.1459409766463
"2563",24.2562060766217
"2564",8.0301398232083
"2565",12.2811572680796
"2566",17.0717235026711
"2567",20.8592223178313
"2568",58.8578169782916
"2569",23.562657856198
"2570",33.8490547863764
"2571",17.7969225176906
"2572",33.7563081592697
"2573",6.15721994846236
"2574",12.3020636816394
"2575",8.073704376242
"PM41",17.260410675401
"PM44",22.5847376679298
"PM47",43.624995665453
"PM48",75.9145267421484
"PM101",24.4336750424922
"1381",133.20153263995
"1382",79.3695444886948
"1383",33.2911640447192
"1384",77.7745236672044
"1385",47.3761693356188
"1386",94.4915891130831
"1387",15.9765121005096
"1389",66.0508197130266
"1391",21.664641420749
"1392",85.9915460342481
"1393",8.24190722386502
"1394",131.93564131202
"1396",19.8858688412341
"1316",67.2809886431282
"1318",8.0704150213538
"1320",13.3315532073297
"1321",9.69030238708478
"1322",16.7965399709669
"1323",3.49682802345712
"1324",8.06326576310133
"1325",13.1114541927842
"1326",22.9182784483343
"1327",6.41816761624409
"1328",25.5326851396456
"1329",16.5253138810652
"1330",13.2093339938856
"1331",67.3627528844812
"1332",33.8983780578405
"1333",48.6118641047971
"1334",42.3294165955351
"1335",6.08796241792458
"1336",6.4063947999663
"1301",57.3060845592888
"1302",90.4053991520065
"1303",152.852416750036
"1304",91.3878333246002
"1305",189.784466030536
"1306",60.9762516014216
"1307",50.8967892993685
"1308",32.6420396132582
"1309",31.4262755474973
"1310",49.8169637698079
"1311",25.866366182174
"1313",40.6390165851659
"1314",102.748171656724
"1337",38.2509045318993
"1339",15.3975971213965
"1340",42.5627051576202
"1341",1.0970714374632
"1342",23.0028664330351
"1343",5.23637571027028
"1345",77.5944358317109
"1346",8.82287744396263
"1344",57.3963167648369
"1347",48.2566154585078
"1349",45.4983079687494
"1350",36.084269017717
"1351",9.54020174837626
"1352",5.04513137725846
"1353",22.3428050059698
"1354",19.4365496513269
"1355",62.6534703565488
"1356",20.0206109465587
"1371",15.2179454918449
"1372",103.210169779211
"1373",22.5449548554001
"1374",6.83140156773383
"1375",14.5358609444602
"1376",14.9809421497789
"1378",38.2619024006616
"1377",11.3112385718424
"1380",15.3213819142129
"1379",53.2851131875693
"1357",49.4158720160936
"1358",35.0980798214248
"1359",58.4297687627033
"1360",54.1964325246378
"1361",24.7662254724125
"1363",21.3182101526492
"1364",32.4567525680109
"1365",86.9654934585666
"1366",68.622876268479
"1367",16.5066256402931
"1368",5.68124989553762
"4202",63.7845154411097
"4204",25.4831280986036
"4205",19.4137858019489
"4206",44.2388009932373
"4208",61.8325183617014
"4209",46.0888026025785
"4210",27.8754377129578
"4211",70.9829976125953
"4212",79.0576320597993
"4213",139.812041775326
"4214",65.191717379727
"4215",26.0593390507155
"4216",103.24633631661
"4016",42.4124561969984
"4017",24.234584370855
"4021",44.7978848256871
"4022",35.5887257452915
"4024",31.7715841536178
"4027",63.076297677646
"4028",46.4999426147865
"4029",49.7807757410999
"4030",46.6927052361833
"4032",23.6516080358604
"4033",24.3349696099284
"4034",75.7844797153591
"4035",101.318010414103
"4000",74.0396328528686
"4002",60.4176937045926
"4003",42.9134525594925
"4004",24.0900189930064
"4005",53.527241437122
"4007",47.8439581374118
"4008",24.1136768228436
"4009",119.483744000869
"4010",45.4718453488073
"4011",42.8456800154628
"4012",22.4841717925966
"4013",35.1071687970164
"4014",37.6264929746877
"1398",27.5304892713457
"1098",22.0960069953731
"1443",19.432881848213
"1103",27.2309427365828
"1106",11.862096942985
"1107",17.4561036027088
"1108",60.321218123293
"1400",14.1074275020698
"1399",34.9094272095127
"9231",35.2481888342997
"1261",8.23264865545953
"1319",29.6043942493255
"1109",12.198542242227
"1140",38.0862725653616
"1141",33.8045896610493
"1142",32.8126346466721
"1133",38.9865357894205
"1134",35.8516045467531
"1135",80.6205031168674
"1136",27.0600128125598
"1137",33.6363420380945
"1138",233.060348480115
"1139",30.0088061060724
"1143",65.1498420507223
"1145",58.9541984226454
"1146",27.1986951445623
"1149",41.0041815067515
"1151",43.5148950865151
"1152",24.111292823051
"1153",47.7045941988605
"1154",34.0063815907435
"1156",4.59092137997881
"1157",20.1829919458252
"1159",14.7525780079618
"1160",19.9669715702553
"1161",14.2124757348453
"1162",18.292303099425
"1110",16.9956634732279
"1111",4.88992286069554
"1112",91.3778536431117
"1114",92.4021029881758
"1115",69.6898375159633
"1116",43.1069783124063
"1117",84.5154530467098
"1118",25.5571671022171
"1119",27.5968201119551
"1120",61.6169769405732
"1121",29.6542347006202
"1122",33.386107584536
"1124",53.0716785060534
"1125",51.1202839920816
"1126",32.091764254502
"1127",123.00919063476
"1128",16.7577496074196
"1129",40.2153839962355
"1130",49.9932902049752
"1131",49.0915069198198
"1132",64.3585498810446
